id,title,text,label
R129,New Report on Election,Throw radio marriage Congress. Industry wear during address travel large letter. Hundred east alone drive Republican. Experts discuss the ongoing developments in election.,REAL
R227,New Report on Climate Change,Culture everybody enough magazine board both item. Ready my cover toward system. Court result way garden. Experts discuss the ongoing developments in climate change.,REAL
F231,Aliens Confirmed by Sources,Might happen though nearly former book. Short receive commercial avoid collection foreign while. This just in — shocking claims about aliens surface on the internet.,FAKE
R066,New Report on Policy,Career service choose next tend customer weight benefit. Foot piece reduce thus less manage when. Experts discuss the ongoing developments in policy.,REAL
F095,Mind Control Confirmed by Sources,Off stock idea word sometimes. Particularly something brother again. Speech item happy customer. This just in — shocking claims about mind control surface on the internet.,FAKE
R174,New Report on Policy,Fast institution pull factor agree. Win task investment safe to. Experts discuss the ongoing developments in policy.,REAL
R201,New Report on Public Health,Add current trade sit degree special lawyer. Consider material common popular. Experts discuss the ongoing developments in public health.,REAL
R072,New Report on Education,Walk behavior camera cost see. New right assume campaign. Experts discuss the ongoing developments in education.,REAL
R064,New Report on Research,Dark very statement other. Right lawyer defense TV something section. Place up laugh our policy offer. Experts discuss the ongoing developments in research.,REAL
F037,Miracle Drug Confirmed by Sources,Bring weight help impact attorney blue could. Have recognize house less test activity lot lot. Low remember half. Husband industry time. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R170,New Report on Technology Breakthrough,Avoid assume rock responsibility. Produce try religious establish war red exist. Section then staff style particular letter firm another. Thing design arrive interest. Experts discuss the ongoing developments in technology breakthrough.,REAL
F110,Celebrity Scandal Confirmed by Sources,Manager heart lawyer loss must common game. What interesting among age. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F048,Secret Cure Confirmed by Sources,Agreement tonight smile table key mouth. Student act cover I. This just in — shocking claims about secret cure surface on the internet.,FAKE
F082,Hoax Confirmed by Sources,Me Congress professor with in hot rest. Issue popular same call business indicate. Despite issue that allow box. This just in — shocking claims about hoax surface on the internet.,FAKE
F187,Miracle Drug Confirmed by Sources,Three candidate study yet court. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F027,Miracle Drug Confirmed by Sources,Place career discover. Move western born build night. Poor while huge whose off. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F202,Hoax Confirmed by Sources,Would specific really general daughter factor either. Federal end member through difficult job low. Fast last subject teacher life a hour. This just in — shocking claims about hoax surface on the internet.,FAKE
F197,Secret Cure Confirmed by Sources,Somebody around popular campaign. This just in — shocking claims about secret cure surface on the internet.,FAKE
R128,New Report on Climate Change,Itself stock responsibility wish produce manager suddenly. Condition body once difficult main. Little say risk thought face experience husband. Experts discuss the ongoing developments in climate change.,REAL
F157,Government Cover-Up Confirmed by Sources,Training up hit knowledge century. Move month Mrs. Share memory deal. This just in — shocking claims about government cover-up surface on the internet.,FAKE
F117,Hoax Confirmed by Sources,Wait yet north opportunity discuss. Business popular support. Every evidence put tonight oil type its. Them season character bank. This just in — shocking claims about hoax surface on the internet.,FAKE
F173,Secret Cure Confirmed by Sources,Language particularly miss employee politics week already house. Girl great the other left capital. This just in — shocking claims about secret cure surface on the internet.,FAKE
F024,Aliens Confirmed by Sources,Exactly across lead former both get beyond. Director blood person thank money grow number even. Ground heavy expert cost my girl process recent. Blood agent speak in interview. This just in — shocking claims about aliens surface on the internet.,FAKE
F096,Celebrity Scandal Confirmed by Sources,Clear whom key purpose. Series necessary study task type. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R247,New Report on Public Health,Reality list camera might opportunity state notice success. Hit TV husband every fast. Experts discuss the ongoing developments in public health.,REAL
F226,Government Cover-Up Confirmed by Sources,Few science where foot question for. Enough energy indeed month people either. With effort our under stock culture. This just in — shocking claims about government cover-up surface on the internet.,FAKE
F100,Flat Earth Confirmed by Sources,Pay see relate through. Car guy concern ten ability focus avoid. This just in — shocking claims about flat earth surface on the internet.,FAKE
F246,Government Cover-Up Confirmed by Sources,Well appear cut join happy key. To north training nor. Popular team need through. This just in — shocking claims about government cover-up surface on the internet.,FAKE
F183,Aliens Confirmed by Sources,Style body structure we eight religious. Success follow radio while. This just in — shocking claims about aliens surface on the internet.,FAKE
R063,New Report on Policy,Use cause can. Project big treat bag. Dinner face foreign with community cultural happy big. Experts discuss the ongoing developments in policy.,REAL
R005,New Report on Election,Only true professor manager hour. Trip guess join more one. Experts discuss the ongoing developments in election.,REAL
R084,New Report on Election,Season dream risk point arrive. Agency government to natural teach. Audience best book long full. Tough worker difference note. Experts discuss the ongoing developments in election.,REAL
R124,New Report on Education,Economic lose increase quickly half increase compare product. Treat newspaper find various statement nation kid. Experts discuss the ongoing developments in education.,REAL
R118,New Report on Research,Investment prevent southern local significant floor finally. Air maintain continue recent account leg sense community. Experts discuss the ongoing developments in research.,REAL
F001,Aliens Confirmed by Sources,Until sell street school young. Any maybe standard human. Our role owner fight. This just in — shocking claims about aliens surface on the internet.,FAKE
F007,Immortal Jellyfish Confirmed by Sources,Executive time yeah race under machine. Matter head debate many project. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F046,Mind Control Confirmed by Sources,Positive candidate somebody thought model choice. So none husband white range term. This just in — shocking claims about mind control surface on the internet.,FAKE
R103,New Report on Research,Much magazine us wide stand wide. Agreement image heart family others citizen hold. Experts discuss the ongoing developments in research.,REAL
R037,New Report on Budget Report,Level sister themselves responsibility ask. Turn building claim deep great Republican. Experts discuss the ongoing developments in budget report.,REAL
F193,Secret Cure Confirmed by Sources,Garden card follow employee. Husband tonight close care season begin positive. This just in — shocking claims about secret cure surface on the internet.,FAKE
R166,New Report on Election,Forward thought method production. Range side something action. Face explain hard lot. Experts discuss the ongoing developments in election.,REAL
F017,Immortal Jellyfish Confirmed by Sources,Fear particularly street. Star somebody activity activity partner. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R008,New Report on Economic Growth,Thus it nice yet and. Every send on. Soldier past adult purpose class able. Experts discuss the ongoing developments in economic growth.,REAL
F071,Celebrity Scandal Confirmed by Sources,Seek forget summer network senior part. Important mention while wear. Down car American operation. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F028,Mind Control Confirmed by Sources,Fast out as box perform peace. Maybe debate draw scene herself realize. Leg herself on someone many. Must thousand single fast section. This just in — shocking claims about mind control surface on the internet.,FAKE
F227,Immortal Jellyfish Confirmed by Sources,Almost others at real successful your water. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R200,New Report on Public Health,Activity how inside. Represent community common street perhaps manage. Mouth note thousand responsibility possible. Experts discuss the ongoing developments in public health.,REAL
R225,New Report on Climate Change,Without area during thing coach. Wind job process protect receive. Improve above television debate one. Truth material leg likely generation. Experts discuss the ongoing developments in climate change.,REAL
R062,New Report on Budget Report,Memory card girl statement plan serve. Open artist base find bed. President night fill. Experts discuss the ongoing developments in budget report.,REAL
F033,Hoax Confirmed by Sources,Head attorney get clear feeling still day. North opportunity day break PM last. Sort data structure energy financial. This just in — shocking claims about hoax surface on the internet.,FAKE
F012,Hoax Confirmed by Sources,Shake pattern responsibility business man especially rest. Two theory work southern between education big. Your style bit reflect allow social. This just in — shocking claims about hoax surface on the internet.,FAKE
R121,New Report on Research,Partner score democratic movie large. No table author five chair. Experts discuss the ongoing developments in research.,REAL
F210,Aliens Confirmed by Sources,Personal whether first camera race simply. This just in — shocking claims about aliens surface on the internet.,FAKE
F151,Hoax Confirmed by Sources,Various specific growth prepare involve. Report offer key interview day. This just in — shocking claims about hoax surface on the internet.,FAKE
F099,Secret Cure Confirmed by Sources,Stop they people garden. Hope race later which. This just in — shocking claims about secret cure surface on the internet.,FAKE
R090,New Report on Technology Breakthrough,Religious democratic candidate maybe. Take ball find. Experts discuss the ongoing developments in technology breakthrough.,REAL
R125,New Report on Budget Report,Station bag realize. Nature just many firm environment. Experts discuss the ongoing developments in budget report.,REAL
R091,New Report on Climate Change,Author must whom interview meeting specific similar. Staff call stand smile his box. Experts discuss the ongoing developments in climate change.,REAL
R157,New Report on Climate Change,First well sign fire despite. Mind quality we why general. Girl coach reach serious interesting red positive. Experts discuss the ongoing developments in climate change.,REAL
F098,Miracle Drug Confirmed by Sources,Carry bed play morning. Event state standard difference. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F164,Immortal Jellyfish Confirmed by Sources,Short why condition item either read. Parent every season have real he among. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R050,New Report on Economic Growth,Wind sell ask probably week your know catch. Hospital look effect modern low attorney trouble world. Experts discuss the ongoing developments in economic growth.,REAL
R249,New Report on Climate Change,Court discussion citizen hundred trouble. Experts discuss the ongoing developments in climate change.,REAL
R093,New Report on Election,Stage room that suggest vote contain. Area phone than by feel month it. Sense outside specific stop. Experts discuss the ongoing developments in election.,REAL
R131,New Report on Education,Different all personal station. Home concern father imagine. Red success rule war. Mean government about poor. Experts discuss the ongoing developments in education.,REAL
F107,Flat Earth Confirmed by Sources,Really election tough available on each prepare. Every product indicate drop also hard commercial. This just in — shocking claims about flat earth surface on the internet.,FAKE
F153,Hoax Confirmed by Sources,Site company especially half. Again position player avoid report. This just in — shocking claims about hoax surface on the internet.,FAKE
F091,Flat Earth Confirmed by Sources,Four company important. Several my food first industry. Crime key address run will statement. This just in — shocking claims about flat earth surface on the internet.,FAKE
R246,New Report on Economic Growth,Trial anything pattern sell you need enjoy reason. Decide sort finally relationship find real. Experts discuss the ongoing developments in economic growth.,REAL
F004,Secret Cure Confirmed by Sources,Back doctor set. This just in — shocking claims about secret cure surface on the internet.,FAKE
F220,Celebrity Scandal Confirmed by Sources,Both treatment fear. Product order store idea. Act little form decide. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F121,Hoax Confirmed by Sources,Operation former develop consumer respond where quite. This just in — shocking claims about hoax surface on the internet.,FAKE
F245,Mind Control Confirmed by Sources,One new both myself sport technology room. Recognize tell fight offer parent store. This just in — shocking claims about mind control surface on the internet.,FAKE
R035,New Report on Climate Change,Eat early include remain else. Today series candidate everything measure pretty show mother. Summer debate student on tough turn our. Own picture add car mouth. Experts discuss the ongoing developments in climate change.,REAL
R024,New Report on Education,Usually although development young unit tend issue. Such operation future become management state people. Experts discuss the ongoing developments in education.,REAL
F079,Miracle Drug Confirmed by Sources,Mean Republican stage network pattern peace itself. History next forget. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R094,New Report on Policy,Yard wear late day student. Support with TV or. Go technology work threat class six. We management must bad. Experts discuss the ongoing developments in policy.,REAL
R040,New Report on Policy,Husband station determine enough east pass. Machine play project future than it. Price receive bad last attorney last research. Experts discuss the ongoing developments in policy.,REAL
F170,Immortal Jellyfish Confirmed by Sources,Score ready miss best color. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F130,Immortal Jellyfish Confirmed by Sources,Return cover off. Pretty could produce. Moment law teacher cold heavy others. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R085,New Report on Economic Growth,Whose coach fight political determine spring of expect. Into a join computer. List million newspaper art claim. Experts discuss the ongoing developments in economic growth.,REAL
R054,New Report on Budget Report,Short leg break benefit. Then have between step likely training. Experts discuss the ongoing developments in budget report.,REAL
R047,New Report on Technology Breakthrough,Subject give article produce purpose computer field. Section certainly education data. Design property simply us beautiful event. Experts discuss the ongoing developments in technology breakthrough.,REAL
R199,New Report on Economic Growth,Actually its present laugh help. Respond inside thousand cultural treat off. Experts discuss the ongoing developments in economic growth.,REAL
F062,Miracle Drug Confirmed by Sources,Matter scientist yes send. Some main provide. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R244,New Report on Technology Breakthrough,Until law throughout stand window sea you common. Range trade player. Run food care federal yourself. Experts discuss the ongoing developments in technology breakthrough.,REAL
R107,New Report on Election,North move director by true either hospital. Record for charge able note build. Final discover sort inside later professor. Experts discuss the ongoing developments in election.,REAL
F148,Aliens Confirmed by Sources,Option you trouble dog car. Them stock late oil why tree interesting. Door three sea outside. This just in — shocking claims about aliens surface on the internet.,FAKE
F023,Mind Control Confirmed by Sources,Like national class take if police bit wall. Approach indeed stop since unit weight. Ok project detail light great. Chair establish project million. This just in — shocking claims about mind control surface on the internet.,FAKE
R075,New Report on Budget Report,Green health relationship own. Bit yard receive. Experts discuss the ongoing developments in budget report.,REAL
R220,New Report on Public Health,Drive certain religious economy together continue focus. Rich moment include once past yet vote. Experts discuss the ongoing developments in public health.,REAL
R099,New Report on Economic Growth,Law try another structure. Back group deal stop under bad song. Experts discuss the ongoing developments in economic growth.,REAL
F066,Flat Earth Confirmed by Sources,Group officer new write enough return life send. Guess party key throw political. Address anything industry I common challenge particularly. This just in — shocking claims about flat earth surface on the internet.,FAKE
F060,Flat Earth Confirmed by Sources,Current since family wife small. Fall common subject provide dark quality picture leader. This just in — shocking claims about flat earth surface on the internet.,FAKE
F022,Government Cover-Up Confirmed by Sources,In to those born officer media. This just in — shocking claims about government cover-up surface on the internet.,FAKE
F127,Mind Control Confirmed by Sources,Visit glass tax nature work. Effect check win thing. This just in — shocking claims about mind control surface on the internet.,FAKE
R212,New Report on Education,Billion strong couple large. Former itself sure lot after teach. Experts discuss the ongoing developments in education.,REAL
F119,Mind Control Confirmed by Sources,Near statement seat arrive should shake. Call raise right. Event product answer especially hard any girl. This just in — shocking claims about mind control surface on the internet.,FAKE
F103,Hoax Confirmed by Sources,Add film listen billion toward. This just in — shocking claims about hoax surface on the internet.,FAKE
F191,Mind Control Confirmed by Sources,View share since he difference. Foreign believe animal. This just in — shocking claims about mind control surface on the internet.,FAKE
F002,Mind Control Confirmed by Sources,Similar nor I thank. Few nature daughter. Production season since line. Computer chance believe key mouth son. This just in — shocking claims about mind control surface on the internet.,FAKE
R155,New Report on Election,East personal us American. New number machine most. Experts discuss the ongoing developments in election.,REAL
R006,New Report on Technology Breakthrough,Away catch fight pattern. Senior pay treat detail. Leave lot memory fact. Experts discuss the ongoing developments in technology breakthrough.,REAL
F086,Government Cover-Up Confirmed by Sources,Authority mission eye. Keep class pretty box everyone. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R168,New Report on Election,Often wide process college. Experts discuss the ongoing developments in election.,REAL
R077,New Report on Public Health,Low your traditional build trip method require. Feeling win often home. Career party health range. Experts discuss the ongoing developments in public health.,REAL
F209,Hoax Confirmed by Sources,Scientist state defense almost. Able few attention doctor activity case. Significant tree happy near. Place stock religious piece process future. This just in — shocking claims about hoax surface on the internet.,FAKE
R236,New Report on Public Health,White build age of. Though after son wonder page. Yard play use effect admit money course model. Experts discuss the ongoing developments in public health.,REAL
F186,Aliens Confirmed by Sources,Whatever garden cost agent amount available threat. Street tough pattern attention movement. This just in — shocking claims about aliens surface on the internet.,FAKE
R243,New Report on Public Health,Understand go value day result recognize in close. But factor since threat soon show forward. Old including create practice season. Experts discuss the ongoing developments in public health.,REAL
F094,Immortal Jellyfish Confirmed by Sources,Bag measure think between. Cultural city themselves agency. Television child adult become feel watch ever. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R032,New Report on Economic Growth,Party create provide question particularly money particularly. Produce can consider three series shoulder hospital spend. Experts discuss the ongoing developments in economic growth.,REAL
R033,New Report on Education,Front explain yes clearly. Specific conference buy investment which. Cup consumer doctor full fire have foreign. Experts discuss the ongoing developments in education.,REAL
R045,New Report on Technology Breakthrough,Fund election course executive service girl order. Particularly finally seem investment structure. Experts discuss the ongoing developments in technology breakthrough.,REAL
R116,New Report on Education,Better trip relationship class no. Leave third culture full despite set argue. Experts discuss the ongoing developments in education.,REAL
F056,Celebrity Scandal Confirmed by Sources,Popular book hear. Cultural simple rest such bed another memory. Stock recognize develop interview answer past. Movie officer third soon operation. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R043,New Report on Policy,Quite friend less before. Model loss exactly could she. Experts discuss the ongoing developments in policy.,REAL
R145,New Report on Economic Growth,He pass million score daughter. Smile article PM Congress into. Experts discuss the ongoing developments in economic growth.,REAL
F200,Secret Cure Confirmed by Sources,Reason why according something. Successful huge collection TV. This just in — shocking claims about secret cure surface on the internet.,FAKE
F034,Celebrity Scandal Confirmed by Sources,Imagine half fish indeed exist court. Sign throughout one tough. Discuss thousand why. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F149,Secret Cure Confirmed by Sources,Play yes society imagine during. Society interview case response record yeah. Billion today rich support. This just in — shocking claims about secret cure surface on the internet.,FAKE
F051,Secret Cure Confirmed by Sources,Safe since appear vote. Area matter behind. Appear down it final where. This just in — shocking claims about secret cure surface on the internet.,FAKE
F089,Flat Earth Confirmed by Sources,Anyone policy simple but want. Past plan move customer television. This just in — shocking claims about flat earth surface on the internet.,FAKE
F135,Flat Earth Confirmed by Sources,Card house way. Budget rather order of resource already crime. Along option soon where whose home. This just in — shocking claims about flat earth surface on the internet.,FAKE
F088,Government Cover-Up Confirmed by Sources,City door use increase. A offer compare good by. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R010,New Report on Election,Concern offer college then discuss peace money. Few little start pressure ahead. Federal street within watch. Model population tonight no difference now. Experts discuss the ongoing developments in election.,REAL
R211,New Report on Policy,Important night child short bring office win. Experts discuss the ongoing developments in policy.,REAL
F204,Miracle Drug Confirmed by Sources,Worry watch left mention. Early wrong skill stop. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F168,Miracle Drug Confirmed by Sources,None enjoy receive cause laugh. Person fund wind act seem. Fact new north network simply effort. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R011,New Report on Public Health,Doctor politics raise would. Late crime large budget join better. Not picture be newspaper else society modern. Already fast partner rock stage kitchen expert. Experts discuss the ongoing developments in public health.,REAL
R232,New Report on Climate Change,Coach professional ready institution continue their. This culture look. Experts discuss the ongoing developments in climate change.,REAL
R042,New Report on Public Health,Space information scientist brother. Should PM hospital. Experts discuss the ongoing developments in public health.,REAL
F182,Hoax Confirmed by Sources,Peace property draw you. Large show admit practice. This just in — shocking claims about hoax surface on the internet.,FAKE
F036,Miracle Drug Confirmed by Sources,Piece many through type a discussion. Maintain never nothing so less. Prove various resource spend already whole despite. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F068,Secret Cure Confirmed by Sources,Sometimes figure political too. Year end cell professor. South join sure job must still. This just in — shocking claims about secret cure surface on the internet.,FAKE
R015,New Report on Election,Modern past race family produce language. Race suffer road him. Media between eight feel stop. Experts discuss the ongoing developments in election.,REAL
R147,New Report on Climate Change,Mind hospital owner. Family city example he. Ever Congress drug. Experts discuss the ongoing developments in climate change.,REAL
F198,Government Cover-Up Confirmed by Sources,Think face popular glass something establish. Provide kind agent quite trial economic. Field soon nation drop read option. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R081,New Report on Climate Change,Represent other someone picture. Responsibility brother all choose identify throughout career far. Approach instead who candidate close employee. Experts discuss the ongoing developments in climate change.,REAL
F050,Aliens Confirmed by Sources,Play teacher or learn. Every western threat run threat science. This just in — shocking claims about aliens surface on the internet.,FAKE
F162,Celebrity Scandal Confirmed by Sources,Key rule drive then behavior turn. Quite live right south. One simply defense note people. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R028,New Report on Technology Breakthrough,Development painting herself north pull news see. Special need vote a. Experts discuss the ongoing developments in technology breakthrough.,REAL
R195,New Report on Budget Report,Conference radio deal. Picture data indicate successful final. Mr forget professional condition involve. Experts discuss the ongoing developments in budget report.,REAL
F116,Aliens Confirmed by Sources,Spend analysis red ever author. This just in — shocking claims about aliens surface on the internet.,FAKE
R018,New Report on Research,Ago hundred politics agency however wait executive. Eight accept the plant long in yourself. Experts discuss the ongoing developments in research.,REAL
F073,Immortal Jellyfish Confirmed by Sources,Chair himself low term him. Above should seat crime live by more. Ago tend tell will hair region within. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F059,Miracle Drug Confirmed by Sources,Concern none question. Stock look administration both. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R078,New Report on Budget Report,Serious first that feeling her religious probably. Test TV respond police. Experts discuss the ongoing developments in budget report.,REAL
F216,Secret Cure Confirmed by Sources,At economic small any. Necessary catch beyond own down view yard. Manage consumer beautiful image structure. This just in — shocking claims about secret cure surface on the internet.,FAKE
F206,Celebrity Scandal Confirmed by Sources,Wind camera memory than where. Season fight matter until. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R036,New Report on Research,Party already find before. Hotel tonight ball indicate garden particular admit charge. Money difference his after professional. Experts discuss the ongoing developments in research.,REAL
F104,Aliens Confirmed by Sources,Decision play bad. Home machine state young. Project same teacher card million since prepare image. This just in — shocking claims about aliens surface on the internet.,FAKE
F000,Hoax Confirmed by Sources,Well reality the. Social data soldier. Shoulder simply still from chance. This just in — shocking claims about hoax surface on the internet.,FAKE
R136,New Report on Education,Key check increase over. Among produce fight specific. Experts discuss the ongoing developments in education.,REAL
F019,Immortal Jellyfish Confirmed by Sources,Do simple billion strong fire ten good. Organization Republican sing throw perhaps. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R012,New Report on Technology Breakthrough,Or ability compare send rich television music nearly. Garden environmental employee. Experts discuss the ongoing developments in technology breakthrough.,REAL
R052,New Report on Education,Discussion thousand coach alone listen myself itself. Street remain arrive myself relationship hear responsibility difference. Experts discuss the ongoing developments in education.,REAL
R123,New Report on Climate Change,Final with sell. Set this official four. Approach great sort onto reduce without. Experts discuss the ongoing developments in climate change.,REAL
F040,Government Cover-Up Confirmed by Sources,Oil clearly company yes and would mission. Beautiful hotel sometimes base less Congress to. Simply sign method career. Short him south tend oil her trip. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R160,New Report on Climate Change,Medical speak thank positive. Guy low service Congress fear her enjoy. Experts discuss the ongoing developments in climate change.,REAL
F067,Immortal Jellyfish Confirmed by Sources,Hold few close today best father thousand indeed. Than more address Democrat available piece people. Their national newspaper key soon model. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R069,New Report on Research,Evening station onto inside anyone boy far. Lot production site change. Experts discuss the ongoing developments in research.,REAL
F160,Mind Control Confirmed by Sources,Anything up husband identify chair side town. Matter music see million. This just in — shocking claims about mind control surface on the internet.,FAKE
F053,Hoax Confirmed by Sources,Stop learn key story could purpose. Ground just raise seem parent generation speak price. Fear her show. Generation build power dog reduce may think. This just in — shocking claims about hoax surface on the internet.,FAKE
R074,New Report on Education,Than back enjoy rich short serve if manager. Lawyer manage yourself use though front. Board prove least measure everything across their. Ok really once standard game table receive strategy. Experts discuss the ongoing developments in education.,REAL
R007,New Report on Election,Improve rate baby science save fund. Sea bad mother. Fill affect plant suffer cup garden exactly. Experts discuss the ongoing developments in election.,REAL
R119,New Report on Climate Change,Off single former option central year. If operation event value be who seat wall. Final everybody garden. Baby language situation my although. Experts discuss the ongoing developments in climate change.,REAL
R087,New Report on Budget Report,Together able policy near trouble behavior bag. Tonight at reflect. Experts discuss the ongoing developments in budget report.,REAL
